embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.2998682476943346,1.3725490196078431,0.3431372549019608,0.4295770482105886,0.3112280701754386,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.49226071579012765,0.8333333333333334,0.5490196078431373,0.5181818181818182,0.490819356082514,large,bias
alexa_resgatedconv,alexa_graphconv,articles,0.5253224811937354,0.8333333333333334,0.5490196078431373,0.5623479781088477,0.5558511663774822,large,bias
alexa_resgatedconv,alexa_graphconv,wiki,0.603643154874682,0.6868686868686869,0.6363636363636364,0.6159848484848485,0.6273414304993252,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.3785598231555678,1.0196078431372548,0.4117647058823529,0.41448621553884707,0.41577405051089256,large,bias
alexa_resgatedconv,onsite_sage,articles,0.5337195116505462,0.7745098039215687,0.5686274509803921,0.5957819548872181,0.5506034316560633,large,bias
alexa_resgatedconv,onsite_sage,wiki,0.5543660793127744,0.5050505050505051,0.6464646464646465,0.5500985398518605,0.5847953216374269,large,bias
alexa_resgatedconv,onsite_graphconv,articles,0.5742072606164541,0.7549019607843137,0.5882352941176471,0.6101480202173956,0.5599305957200694,large,bias
alexa_resgatedconv,onsite_graphconv,wiki,0.5975443108897525,0.5757575757575758,0.6060606060606061,0.626,0.5934143049932523,large,bias
alexa_resgatedconv,articles,wiki,0.4661396005210595,0.8585858585858586,0.5252525252525253,0.48274725274725283,0.5216194331983806,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,0.3382696530522617,1.2843137254901962,0.38235294117647056,0.37631224287132925,0.36491228070175435,large,bias
alexa_graphconv,onsite_sage,articles,0.5618124006359301,0.6862745098039216,0.5784313725490197,0.5685560053981107,0.5669905533063427,large,bias
alexa_graphconv,onsite_sage,wiki,0.4705656842758505,0.7272727272727273,0.5151515151515151,0.6192810457516341,0.483310841205578,large,bias
alexa_graphconv,onsite_graphconv,articles,0.5322643509761013,0.7352941176470589,0.5490196078431373,0.5553036437246963,0.5568536726431462,large,bias
alexa_graphconv,onsite_graphconv,wiki,0.5119224017903192,0.6666666666666666,0.6060606060606061,0.5691672015404364,0.5521637426900585,large,bias
alexa_graphconv,articles,wiki,0.5884115825893954,0.5858585858585859,0.6060606060606061,0.6180952380952381,0.6064777327935224,large,bias
onsite_sage,onsite_graphconv,articles,0.5923447855102533,0.670995670995671,0.6190476190476191,0.6354909873553941,0.6012981291309232,large,bias
onsite_sage,onsite_graphconv,wiki,0.5567528307854096,0.8090909090909091,0.5681818181818182,0.6163161662606724,0.5892324685230863,large,bias
onsite_sage,articles,wiki,0.6197893380332404,0.6136363636363636,0.65,0.6305473959959009,0.6230034077288081,large,bias
onsite_graphconv,articles,wiki,0.6476761376761376,0.45,0.6863636363636364,0.6681122814319536,0.637548168841075,large,bias
