embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.4444983862233796,1.088235294117647,0.5,0.4669437340153452,0.4777829188355504,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.3953731482896847,1.1862745098039216,0.43137254901960786,0.4321367521367522,0.4224021592442645,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.5676971498513727,0.7058823529411765,0.5980392156862745,0.5646296296296296,0.5803277424330056,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.5335226014295781,0.7171717171717171,0.5757575757575758,0.6274436090225564,0.5462618083670715,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.43507760532150774,1.0686274509803921,0.46078431372549017,0.44923371647509586,0.4648428764218238,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.5122910037854291,0.7352941176470589,0.5588235294117647,0.49861111111111106,0.5422325043377676,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.5854012824642052,0.6060606060606061,0.6262626262626263,0.6315277464471013,0.5960323886639676,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.5449927175234014,0.6372549019607843,0.5882352941176471,0.5443662783992619,0.583528050896472,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.5625137376781171,0.6565656565656566,0.5555555555555556,0.6290476190476191,0.5667656320287899,large,bias
gpt_graphconv,alexa_resgatedconv,articles,wiki,0.5653204958113793,0.5858585858585859,0.5959595959595959,0.5969696969696969,0.5653531264057581,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.43812957954834386,0.9411764705882353,0.5,0.44157069143446853,0.44962020435704647,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.5476785347798702,0.6666666666666666,0.5686274509803921,0.5690220758332214,0.5546057451320608,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.5964258511959267,0.6565656565656566,0.6363636363636364,0.6306224842409054,0.5990823211875843,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.5786705946572749,0.6568627450980392,0.5882352941176471,0.60194395993023,0.5832272990167727,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.5750802696998681,0.7676767676767676,0.5858585858585859,0.5964357126249709,0.5890418353576248,large,bias
gpt_graphconv,alexa_graphconv,articles,wiki,0.5603375162609089,0.6565656565656566,0.5656565656565656,0.5953695652173913,0.5592712550607286,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,articles,0.6203464093086751,0.5974025974025974,0.645021645021645,0.6309074957406525,0.6312279010870504,large,bias
