embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.34562841530054644,0.5555555555555556,0.5777777777777777,0.30264550264550266,0.402930402930403,small,factuality
gpt_sage,alexa_graphconv,onsite_sage,articles,wiki,0.47882241215574545,0.35555555555555557,0.6444444444444445,0.503968253968254,0.4813797313797314,small,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,articles,wiki,0.5962703962703962,0.3111111111111111,0.7111111111111111,0.6091954022988505,0.5894383394383395,small,factuality
gpt_sage,onsite_sage,onsite_graphconv,articles,wiki,0.37719298245614036,0.4888888888888889,0.5111111111111111,0.4479166666666667,0.4594017094017094,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.5535714285714285,0.5555555555555556,0.6,0.5618085618085619,0.5949328449328449,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.6264354066985646,0.3111111111111111,0.7333333333333333,0.6925287356321839,0.6767399267399267,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.5226484289820598,0.4222222222222222,0.6666666666666666,0.5662337662337662,0.5140415140415141,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.4345479082321187,0.35555555555555557,0.6666666666666666,0.4009216589861751,0.4743589743589744,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.4138102334823646,0.4444444444444444,0.6444444444444445,0.3952380952380952,0.4465811965811966,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,wiki,0.3844797178130512,0.40425531914893614,0.5957446808510638,0.36923076923076925,0.402930402930403,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.7173202614379086,0.2222222222222222,0.7777777777777778,0.7094444444444444,0.7274114774114775,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.38927920895134016,0.4666666666666667,0.6222222222222222,0.37671957671957673,0.4188034188034188,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,wiki,0.4575757575757575,0.3111111111111111,0.6888888888888889,0.42169540229885055,0.5021367521367521,small,factuality
